date,product_id,sales,price,promotion,region,year,month,week,day_of_week,quarter,is_weekend,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,product_id_enc,region_enc
2022-05-15,P003,225,79.88,0,West,2022,5,19,6,2,1,440.0,130.0,250.85714285714286,262.93333333333334,2,3
2022-05-16,P002,377,69.05,0,North,2022,5,20,0,2,0,319.0,264.0,259.14285714285717,266.7,1,1
2022-05-17,P002,364,25.97,1,North,2022,5,20,1,2,0,384.0,423.0,256.2857142857143,264.73333333333335,1,1
2022-05-18,P003,264,59.05,0,South,2022,5,20,2,2,0,166.0,247.0,270.2857142857143,265.3,2,2
2022-05-19,P002,131,98.62,1,West,2022,5,20,3,2,0,56.0,249.0,281.0,261.3666666666667,1,3
2022-05-20,P001,272,94.36,0,South,2022,5,20,4,2,0,186.0,74.0,293.2857142857143,267.96666666666664,0,2
2022-05-21,P001,421,13.89,0,South,2022,5,20,5,2,1,420.0,138.0,293.42857142857144,277.4,0,2
2022-05-22,P001,472,24.83,0,North,2022,5,20,6,2,1,225.0,317.0,328.7142857142857,282.56666666666666,0,1
2022-05-23,P003,451,21.86,1,East,2022,5,21,0,2,0,377.0,192.0,339.2857142857143,291.2,2,0
2022-05-24,P002,492,75.34,1,East,2022,5,21,1,2,0,364.0,108.0,357.57142857142856,304.0,1,0
2022-05-25,P001,152,83.6,0,South,2022,5,21,2,2,0,264.0,459.0,341.57142857142856,293.76666666666665,0,2
2022-05-26,P003,322,29.22,0,North,2022,5,21,3,2,0,131.0,414.0,368.85714285714283,290.7,2,1
2022-05-27,P002,63,55.53,0,West,2022,5,21,4,2,0,272.0,75.0,339.0,290.3,1,3
2022-05-28,P003,208,85.66,1,East,2022,5,21,5,2,1,421.0,96.0,308.57142857142856,294.03333333333336,2,0
2022-05-29,P001,201,75.95,0,South,2022,5,21,6,2,1,472.0,337.0,269.85714285714283,289.5,0,2
2022-05-30,P001,157,58.8,0,East,2022,5,22,0,2,0,451.0,315.0,227.85714285714286,284.23333333333335,0,0
2022-05-31,P001,237,63.13,0,East,2022,5,22,1,2,0,492.0,65.0,191.42857142857142,289.96666666666664,0,0
2022-06-01,P003,350,55.75,0,West,2022,6,22,2,2,0,152.0,248.0,219.71428571428572,293.3666666666667,2,3
2022-06-02,P003,147,36.78,0,North,2022,6,22,3,2,0,322.0,450.0,194.71428571428572,283.26666666666665,2,1
2022-06-03,P001,180,60.85,0,West,2022,6,22,4,2,0,63.0,456.0,211.42857142857142,274.06666666666666,0,3
2022-06-04,P003,342,72.0,0,North,2022,6,22,5,2,1,208.0,331.0,230.57142857142858,274.43333333333334,2,1
2022-06-05,P001,220,88.6,1,East,2022,6,22,6,2,1,201.0,135.0,233.28571428571428,277.26666666666665,0,0
2022-06-06,P001,473,67.27,0,South,2022,6,23,0,2,0,157.0,299.0,278.42857142857144,283.06666666666666,0,2
2022-06-07,P002,232,78.5,0,West,2022,6,23,1,2,0,237.0,440.0,277.7142857142857,276.1333333333333,1,3
2022-06-08,P003,413,24.41,1,North,2022,6,23,2,2,0,350.0,319.0,286.7142857142857,279.26666666666665,2,1
2022-06-09,P001,88,51.54,0,East,2022,6,23,3,2,0,147.0,384.0,278.2857142857143,269.4,0,0
2022-06-10,P001,64,10.84,0,North,2022,6,23,4,2,0,180.0,166.0,261.7142857142857,266.0,0,1
2022-06-11,P003,425,32.2,0,North,2022,6,23,5,2,1,342.0,56.0,273.57142857142856,278.3,2,1
2022-06-12,P002,53,75.38,1,North,2022,6,23,6,2,1,220.0,186.0,249.71428571428572,273.8666666666667,1,1
2022-06-13,P002,398,99.26,0,East,2022,6,24,0,2,0,473.0,420.0,239.0,273.1333333333333,1,0
2022-06-14,P001,458,18.93,1,South,2022,6,24,1,2,0,232.0,225.0,271.2857142857143,280.9,0,2
2022-06-15,P003,446,46.13,0,South,2022,6,24,2,2,0,413.0,377.0,276.0,283.2,2,2
2022-06-16,P002,259,82.01,0,South,2022,6,24,3,2,0,88.0,364.0,300.42857142857144,279.7,1,2
2022-06-17,P003,210,28.36,0,North,2022,6,24,4,2,0,64.0,264.0,321.2857142857143,277.9,2,1
2022-06-18,P003,65,59.96,1,East,2022,6,24,5,2,1,425.0,131.0,269.85714285714283,275.7,2,0
2022-06-19,P001,475,75.98,0,North,2022,6,24,6,2,1,53.0,272.0,330.14285714285717,282.46666666666664,0,1
2022-06-20,P002,157,65.44,1,South,2022,6,25,0,2,0,398.0,421.0,295.7142857142857,273.6666666666667,1,2
2022-06-21,P001,431,26.92,0,South,2022,6,25,1,2,0,458.0,472.0,291.85714285714283,272.3,0,2
2022-06-22,P002,499,41.98,0,East,2022,6,25,2,2,0,446.0,451.0,299.42857142857144,273.9,1,0
2022-06-23,P002,360,80.54,0,North,2022,6,25,3,2,0,259.0,492.0,313.85714285714283,269.5,1,1
2022-06-24,P002,276,59.88,1,West,2022,6,25,4,2,0,210.0,152.0,323.2857142857143,273.6333333333333,1,3
2022-06-25,P002,219,10.47,0,West,2022,6,25,5,2,1,65.0,322.0,345.2857142857143,270.2,1,3
2022-06-26,P002,83,78.49,0,South,2022,6,25,6,2,1,475.0,63.0,289.2857142857143,270.8666666666667,1,2
2022-06-27,P003,463,13.18,0,East,2022,6,26,0,2,0,157.0,208.0,333.0,279.3666666666667,2,0
2022-06-28,P001,300,77.12,1,North,2022,6,26,1,2,0,431.0,201.0,314.2857142857143,282.6666666666667,0,1
2022-06-29,P003,296,28.22,0,North,2022,6,26,2,2,0,499.0,157.0,285.2857142857143,287.3,2,1
2022-06-30,P002,318,96.23,0,South,2022,6,26,3,2,0,360.0,237.0,279.2857142857143,290.0,1,2
2022-07-01,P001,190,43.11,0,South,2022,7,26,4,3,0,276.0,350.0,267.0,284.6666666666667,0,2
2022-07-02,P002,323,39.42,0,North,2022,7,26,5,3,1,219.0,147.0,281.85714285714283,290.53333333333336,1,1
2022-07-03,P001,465,23.4,0,North,2022,7,26,6,3,1,83.0,180.0,336.42857142857144,300.03333333333336,0,1
2022-07-04,P003,145,37.5,1,South,2022,7,27,0,3,0,463.0,342.0,291.0,293.46666666666664,2,2
2022-07-05,P001,276,88.9,1,North,2022,7,27,1,3,0,300.0,220.0,287.57142857142856,295.3333333333333,0,1
2022-07-06,P001,428,99.67,0,West,2022,7,27,2,3,0,296.0,473.0,306.42857142857144,293.8333333333333,0,3
2022-07-07,P001,88,43.15,0,South,2022,7,27,3,3,0,318.0,232.0,273.57142857142856,289.03333333333336,0,2
2022-07-08,P001,351,50.37,0,North,2022,7,27,4,3,0,190.0,413.0,296.57142857142856,286.96666666666664,0,1
2022-07-09,P001,78,74.99,0,South,2022,7,27,5,3,1,323.0,88.0,261.57142857142856,286.6333333333333,0,2
2022-07-10,P002,495,89.76,0,East,2022,7,27,6,3,1,465.0,64.0,265.85714285714283,301.0,1,0
2022-07-11,P001,367,63.37,0,South,2022,7,28,0,3,0,145.0,425.0,297.57142857142856,299.06666666666666,0,2
2022-07-12,P001,294,45.24,0,South,2022,7,28,1,3,0,276.0,53.0,300.14285714285717,307.1,0,2
2022-07-13,P003,285,47.14,0,East,2022,7,28,2,3,0,428.0,398.0,279.7142857142857,303.3333333333333,2,0
2022-07-14,P001,234,72.61,0,West,2022,7,28,3,3,0,88.0,458.0,300.57142857142856,295.8666666666667,0,3
2022-07-15,P003,321,10.29,0,North,2022,7,28,4,3,0,351.0,446.0,296.2857142857143,291.7,2,1
2022-07-16,P002,489,65.76,0,East,2022,7,28,5,3,1,78.0,259.0,355.0,299.3666666666667,1,0
2022-07-17,P001,285,41.99,0,South,2022,7,28,6,3,1,495.0,210.0,325.0,301.8666666666667,0,2
2022-07-18,P003,288,81.48,0,North,2022,7,29,0,3,0,367.0,65.0,313.7142857142857,309.3,2,1
2022-07-19,P003,426,18.37,0,East,2022,7,29,1,3,0,294.0,475.0,332.57142857142856,307.6666666666667,2,0
2022-07-20,P002,315,62.94,0,North,2022,7,29,2,3,0,285.0,157.0,336.85714285714283,312.93333333333334,1,1
2022-07-21,P001,463,53.29,0,North,2022,7,29,3,3,0,234.0,431.0,369.57142857142856,314.0,0,1
2022-07-22,P001,458,67.81,0,East,2022,7,29,4,3,0,321.0,499.0,389.14285714285717,312.6333333333333,0,0
2022-07-23,P003,408,15.84,0,North,2022,7,29,5,3,1,489.0,360.0,377.57142857142856,314.23333333333335,2,1
2022-07-24,P001,389,62.2,0,West,2022,7,29,6,3,1,285.0,276.0,392.42857142857144,318.0,0,3
2022-07-25,P003,438,60.53,1,East,2022,7,30,0,3,0,288.0,219.0,413.85714285714283,325.3,2,0
2022-07-26,P001,114,60.46,0,West,2022,7,30,1,3,0,426.0,83.0,369.2857142857143,326.3333333333333,0,3
2022-07-27,P003,226,64.31,0,South,2022,7,30,2,3,0,315.0,463.0,356.57142857142856,318.43333333333334,2,2
2022-07-28,P001,52,70.88,0,North,2022,7,30,3,3,0,463.0,300.0,297.85714285714283,310.1666666666667,0,1
2022-07-29,P002,478,82.45,0,South,2022,7,30,4,3,0,458.0,296.0,300.7142857142857,316.23333333333335,1,2
2022-07-30,P001,191,34.28,0,South,2022,7,30,5,3,1,408.0,318.0,269.7142857142857,312.0,0,2
2022-07-31,P001,425,84.25,0,North,2022,7,30,6,3,1,389.0,190.0,274.85714285714283,319.8333333333333,0,1
2022-08-01,P002,207,54.84,0,East,2022,8,31,0,3,0,438.0,323.0,241.85714285714286,315.96666666666664,1,0
2022-08-02,P001,373,16.94,0,North,2022,8,31,1,3,0,114.0,465.0,278.85714285714283,312.9,0,1
2022-08-03,P002,195,15.27,0,South,2022,8,31,2,3,0,226.0,145.0,274.42857142857144,314.56666666666666,1,2
2022-08-04,P001,495,40.08,0,South,2022,8,31,3,3,0,52.0,276.0,337.7142857142857,321.8666666666667,0,2
2022-08-05,P003,342,80.64,1,East,2022,8,31,4,3,0,478.0,428.0,318.2857142857143,319.0,2,0
2022-08-06,P003,202,73.69,0,North,2022,8,31,5,3,1,191.0,88.0,319.85714285714283,322.8,2,1
2022-08-07,P001,481,80.98,0,South,2022,8,31,6,3,1,425.0,351.0,327.85714285714283,327.1333333333333,0,2
2022-08-08,P001,242,56.55,0,West,2022,8,32,0,3,0,207.0,78.0,332.85714285714283,332.6,0,3
2022-08-09,P001,486,49.62,1,South,2022,8,32,1,3,0,373.0,495.0,349.0,332.3,0,2
2022-08-10,P003,122,23.27,0,South,2022,8,32,2,3,0,195.0,367.0,338.57142857142856,324.1333333333333,2,2
2022-08-11,P001,448,39.54,0,East,2022,8,32,3,3,0,495.0,294.0,331.85714285714283,329.26666666666665,0,0
2022-08-12,P003,354,49.06,0,West,2022,8,32,4,3,0,342.0,285.0,333.57142857142856,331.56666666666666,2,3
2022-08-13,P002,426,17.97,0,South,2022,8,32,5,3,1,202.0,234.0,365.57142857142856,337.96666666666664,1,2
2022-08-14,P003,393,29.86,0,South,2022,8,32,6,3,1,481.0,321.0,353.0,340.3666666666667,2,2
2022-08-15,P003,189,63.84,0,West,2022,8,33,0,3,0,242.0,489.0,345.42857142857144,330.3666666666667,2,3
2022-08-16,P002,236,76.21,0,North,2022,8,33,1,3,0,486.0,285.0,309.7142857142857,328.73333333333335,1,1
2022-08-17,P003,342,99.85,0,North,2022,8,33,2,3,0,122.0,288.0,341.14285714285717,330.53333333333336,2,1
2022-08-18,P001,110,93.98,0,South,2022,8,33,3,3,0,448.0,426.0,292.85714285714283,320.0,0,2
2022-08-19,P001,476,67.83,0,South,2022,8,33,4,3,0,354.0,315.0,310.2857142857143,325.3666666666667,0,2
2022-08-20,P003,429,47.91,0,North,2022,8,33,5,3,1,426.0,463.0,310.7142857142857,324.23333333333335,2,1
2022-08-21,P001,247,67.26,0,East,2022,8,33,6,3,1,393.0,458.0,289.85714285714283,317.2,0,0
2022-08-22,P003,344,80.71,0,West,2022,8,34,0,3,0,189.0,408.0,312.0,315.06666666666666,2,3
2022-08-23,P001,489,20.65,1,West,2022,8,34,1,3,0,236.0,389.0,348.14285714285717,318.4,0,3
2022-08-24,P001,368,46.89,0,East,2022,8,34,2,3,0,342.0,438.0,351.85714285714283,316.06666666666666,0,0
2022-08-25,P003,351,85.58,0,East,2022,8,34,3,3,0,110.0,114.0,386.2857142857143,323.96666666666664,2,0
2022-08-26,P001,393,44.54,0,East,2022,8,34,4,3,0,476.0,226.0,374.42857142857144,329.53333333333336,0,0
2022-08-27,P003,60,61.47,1,East,2022,8,34,5,3,1,429.0,52.0,321.7142857142857,329.8,2,0
2022-08-28,P001,111,62.9,0,East,2022,8,34,6,3,1,247.0,478.0,302.2857142857143,317.56666666666666,0,0
2022-08-29,P001,382,26.6,0,East,2022,8,35,0,3,0,344.0,191.0,307.7142857142857,323.93333333333334,0,0
2022-08-30,P002,275,42.6,0,West,2022,8,35,1,3,0,489.0,425.0,277.14285714285717,318.93333333333334,1,3
2022-08-31,P002,202,40.11,0,East,2022,8,35,2,3,0,368.0,207.0,253.42857142857142,318.76666666666665,1,0
2022-09-01,P003,248,12.36,0,North,2022,9,35,3,3,0,351.0,373.0,238.71428571428572,314.6,2,1
2022-09-02,P002,101,12.18,0,East,2022,9,35,4,3,0,393.0,195.0,197.0,311.46666666666664,1,0
2022-09-03,P003,309,84.85,0,East,2022,9,35,5,3,1,60.0,495.0,232.57142857142858,305.26666666666665,2,0
2022-09-04,P002,108,34.58,1,West,2022,9,35,6,3,1,111.0,342.0,232.14285714285714,297.46666666666664,1,3
2022-09-05,P001,121,56.63,0,West,2022,9,36,0,3,0,382.0,202.0,194.85714285714286,294.76666666666665,0,3
2022-09-06,P003,197,36.89,0,East,2022,9,36,1,3,0,275.0,481.0,183.71428571428572,285.3,2,0
2022-09-07,P003,398,94.66,0,West,2022,9,36,2,3,0,202.0,242.0,211.71428571428572,290.5,2,3
2022-09-08,P001,112,33.34,0,South,2022,9,36,3,3,0,248.0,486.0,192.28571428571428,278.03333333333336,0,2
2022-09-09,P003,359,48.67,0,West,2022,9,36,4,3,0,101.0,122.0,229.14285714285714,285.93333333333334,2,3
2022-09-10,P003,422,88.55,0,West,2022,9,36,5,3,1,309.0,448.0,245.28571428571428,285.06666666666666,2,3
2022-09-11,P002,292,85.77,0,West,2022,9,36,6,3,1,108.0,354.0,271.57142857142856,283.0,1,3
2022-09-12,P003,415,26.75,1,West,2022,9,37,0,3,0,121.0,426.0,313.57142857142856,282.6333333333333,2,3
2022-09-13,P001,379,82.24,1,North,2022,9,37,1,3,0,197.0,393.0,339.57142857142856,282.1666666666667,0,1
2022-09-14,P002,156,51.24,0,North,2022,9,37,2,3,0,398.0,189.0,305.0,281.06666666666666,1,1
2022-09-15,P002,275,53.47,0,North,2022,9,37,3,3,0,112.0,236.0,328.2857142857143,282.3666666666667,1,1
2022-09-16,P001,362,22.01,1,East,2022,9,37,4,3,0,359.0,342.0,328.7142857142857,283.03333333333336,0,0
2022-09-17,P001,267,17.25,0,East,2022,9,37,5,3,1,422.0,110.0,306.57142857142856,288.26666666666665,0,0
2022-09-18,P002,474,75.51,1,South,2022,9,37,6,3,1,292.0,476.0,332.57142857142856,288.2,1,2
2022-09-19,P003,290,54.68,0,North,2022,9,38,0,3,0,415.0,429.0,314.7142857142857,283.56666666666666,2,1
2022-09-20,P002,308,49.32,0,East,2022,9,38,1,3,0,379.0,247.0,304.57142857142856,285.6,1,0
2022-09-21,P001,425,75.66,0,West,2022,9,38,2,3,0,156.0,344.0,343.0,288.3,0,3
2022-09-22,P002,311,78.9,0,West,2022,9,38,3,3,0,275.0,489.0,348.14285714285717,282.3666666666667,1,3
2022-09-23,P001,54,24.3,0,North,2022,9,38,4,3,0,362.0,368.0,304.14285714285717,271.9,0,1
2022-09-24,P002,310,64.92,0,South,2022,9,38,5,3,1,267.0,351.0,310.2857142857143,270.53333333333336,1,2
2022-09-25,P003,103,22.18,0,South,2022,9,38,6,3,1,474.0,393.0,257.2857142857143,260.8666666666667,2,2
2022-09-26,P002,96,77.62,0,West,2022,9,39,0,3,0,290.0,60.0,229.57142857142858,262.06666666666666,1,3
2022-09-27,P002,264,69.13,0,South,2022,9,39,1,3,0,308.0,111.0,223.28571428571428,267.1666666666667,1,2
2022-09-28,P001,226,96.1,1,North,2022,9,39,2,3,0,425.0,382.0,194.85714285714286,261.96666666666664,0,1
2022-09-29,P001,58,16.21,0,West,2022,9,39,3,3,0,311.0,275.0,158.71428571428572,254.73333333333332,0,3
2022-09-30,P001,148,15.13,1,East,2022,9,39,4,3,0,54.0,202.0,172.14285714285714,252.93333333333334,0,0
2022-10-01,P002,69,35.4,0,East,2022,10,39,5,4,1,310.0,248.0,137.71428571428572,246.96666666666667,1,0
2022-10-02,P003,427,33.55,0,South,2022,10,39,6,4,1,103.0,101.0,184.0,257.8333333333333,2,2
2022-10-03,P001,290,32.23,1,West,2022,10,40,0,4,0,96.0,309.0,211.71428571428572,257.2,0,3
2022-10-04,P001,110,91.56,0,West,2022,10,40,1,4,0,264.0,108.0,189.71428571428572,257.26666666666665,0,3
2022-10-05,P002,428,32.46,0,East,2022,10,40,2,4,0,226.0,121.0,218.57142857142858,267.5,1,0
2022-10-06,P001,468,34.48,0,West,2022,10,40,3,4,0,58.0,197.0,277.14285714285717,276.53333333333336,0,3
2022-10-07,P003,227,78.35,0,West,2022,10,40,4,4,0,148.0,398.0,288.42857142857144,270.8333333333333,2,3
2022-10-08,P003,387,50.48,0,West,2022,10,40,5,4,1,69.0,112.0,333.85714285714283,280.0,2,3
2022-10-09,P001,111,79.9,1,South,2022,10,40,6,4,1,427.0,359.0,288.7142857142857,271.73333333333335,0,2
2022-10-10,P001,194,15.88,0,West,2022,10,41,0,4,0,290.0,422.0,275.0,264.1333333333333,0,3
2022-10-11,P002,265,53.88,0,North,2022,10,41,1,4,0,110.0,292.0,297.14285714285717,263.23333333333335,1,1
2022-10-12,P003,52,13.03,0,South,2022,10,41,2,4,0,428.0,415.0,243.42857142857142,251.13333333333333,2,2
2022-10-13,P003,209,15.64,0,West,2022,10,41,3,4,0,468.0,379.0,206.42857142857142,245.46666666666667,2,3
2022-10-14,P001,276,91.58,0,West,2022,10,41,4,4,0,227.0,156.0,213.42857142857142,249.46666666666667,0,3
2022-10-15,P002,318,22.53,0,North,2022,10,41,5,4,1,387.0,275.0,203.57142857142858,250.9,1,1
2022-10-16,P003,169,57.92,0,South,2022,10,41,6,4,1,111.0,362.0,211.85714285714286,244.46666666666667,2,2
2022-10-17,P003,430,47.0,0,East,2022,10,42,0,4,0,194.0,267.0,245.57142857142858,249.9,2,0
2022-10-18,P002,138,41.26,0,East,2022,10,42,1,4,0,265.0,474.0,227.42857142857142,238.7,1,0
2022-10-19,P002,378,90.99,0,South,2022,10,42,2,4,0,52.0,290.0,274.0,241.63333333333333,1,2
2022-10-20,P003,117,11.96,0,West,2022,10,42,3,4,0,209.0,308.0,260.85714285714283,235.26666666666668,2,3
2022-10-21,P003,447,69.74,0,West,2022,10,42,4,4,0,276.0,425.0,285.2857142857143,236.0,2,3
2022-10-22,P002,406,96.71,1,East,2022,10,42,5,4,1,318.0,311.0,297.85714285714283,239.16666666666666,1,0
2022-10-23,P003,147,60.42,0,East,2022,10,42,6,4,1,169.0,54.0,294.7142857142857,242.26666666666668,2,0
2022-10-24,P001,316,94.31,0,East,2022,10,43,0,4,0,430.0,310.0,278.42857142857144,242.46666666666667,0,0
2022-10-25,P001,154,14.7,0,North,2022,10,43,1,4,0,138.0,103.0,280.7142857142857,244.16666666666666,0,1
2022-10-26,P002,489,47.69,0,East,2022,10,43,2,4,0,378.0,96.0,296.57142857142856,257.26666666666665,1,0
2022-10-27,P002,372,33.41,0,North,2022,10,43,3,4,0,117.0,264.0,333.0,260.8666666666667,1,1
2022-10-28,P002,172,75.77,0,South,2022,10,43,4,4,0,447.0,226.0,293.7142857142857,259.06666666666666,1,2
2022-10-29,P001,78,98.32,0,West,2022,10,43,5,4,1,406.0,58.0,246.85714285714286,259.73333333333335,0,3
2022-10-30,P003,186,33.09,0,East,2022,10,43,6,4,1,147.0,148.0,252.42857142857142,261.0,2,0
2022-10-31,P001,244,68.88,0,West,2022,10,44,0,4,0,316.0,69.0,242.14285714285714,266.8333333333333,0,3
2022-11-01,P003,458,27.83,0,West,2022,11,44,1,4,0,154.0,427.0,285.57142857142856,267.8666666666667,2,3
2022-11-02,P001,275,60.88,0,East,2022,11,44,2,4,0,489.0,290.0,255.0,267.3666666666667,0,0
2022-11-03,P003,381,51.75,0,East,2022,11,44,3,4,0,372.0,110.0,256.2857142857143,276.4,2,0
2022-11-04,P001,219,97.48,1,South,2022,11,44,4,4,0,172.0,428.0,263.0,269.43333333333334,0,2
2022-11-05,P002,58,64.77,1,North,2022,11,44,5,4,1,78.0,468.0,260.14285714285717,255.76666666666668,1,1
2022-11-06,P001,89,41.46,1,North,2022,11,44,6,4,1,186.0,227.0,246.28571428571428,251.16666666666666,0,1
2022-11-07,P003,74,20.27,1,West,2022,11,45,0,4,0,244.0,387.0,222.0,240.73333333333332,2,3
2022-11-08,P001,310,23.61,1,East,2022,11,45,1,4,0,458.0,111.0,200.85714285714286,247.36666666666667,0,0
2022-11-09,P001,444,30.28,0,South,2022,11,45,2,4,0,275.0,194.0,225.0,255.7,0,2
2022-11-10,P001,492,32.59,0,South,2022,11,45,3,4,0,381.0,265.0,240.85714285714286,263.26666666666665,0,2
2022-11-11,P002,275,86.56,0,South,2022,11,45,4,4,0,219.0,52.0,248.85714285714286,270.7,1,2
2022-11-12,P001,173,60.51,0,South,2022,11,45,5,4,1,58.0,209.0,265.2857142857143,269.5,0,2
2022-11-13,P002,87,57.11,0,South,2022,11,45,6,4,1,89.0,276.0,265.0,263.2,1,2
2022-11-14,P002,377,20.33,0,North,2022,11,46,0,4,0,74.0,318.0,308.2857142857143,265.1666666666667,1,1
2022-11-15,P001,300,87.41,0,North,2022,11,46,1,4,0,310.0,169.0,306.85714285714283,269.53333333333336,0,1
2022-11-16,P001,438,75.05,0,North,2022,11,46,2,4,0,444.0,430.0,306.0,269.8,0,1
2022-11-17,P001,225,16.09,1,East,2022,11,46,3,4,0,492.0,138.0,267.85714285714283,272.7,0,0
2022-11-18,P003,139,73.71,0,West,2022,11,46,4,4,0,275.0,378.0,248.42857142857142,264.73333333333335,2,3
2022-11-19,P001,451,58.92,0,South,2022,11,46,5,4,1,173.0,117.0,288.14285714285717,275.8666666666667,0,2
2022-11-20,P002,86,17.36,0,East,2022,11,46,6,4,1,87.0,447.0,288.0,263.8333333333333,1,0
2022-11-21,P001,365,51.25,0,South,2022,11,47,0,4,0,377.0,406.0,286.2857142857143,262.46666666666664,0,2
2022-11-22,P003,225,53.62,1,North,2022,11,47,1,4,0,300.0,147.0,275.57142857142856,265.06666666666666,2,1
2022-11-23,P001,333,24.92,0,East,2022,11,47,2,4,0,438.0,316.0,260.57142857142856,265.6333333333333,0,0
2022-11-24,P003,130,95.11,0,North,2022,11,47,3,4,0,225.0,154.0,247.0,264.8333333333333,2,1
2022-11-25,P003,163,86.5,0,South,2022,11,47,4,4,0,139.0,489.0,250.42857142857142,253.96666666666667,2,2
2022-11-26,P001,89,70.21,0,South,2022,11,47,5,4,1,451.0,372.0,198.71428571428572,244.53333333333333,0,2
2022-11-27,P002,350,51.61,0,West,2022,11,47,6,4,1,86.0,172.0,236.42857142857142,250.46666666666667,1,3
2022-11-28,P003,273,47.06,0,South,2022,11,48,0,4,0,365.0,78.0,223.28571428571428,256.96666666666664,2,2
2022-11-29,P001,367,68.59,0,North,2022,11,48,1,4,0,225.0,186.0,243.57142857142858,263.0,0,1
2022-11-30,P001,398,59.09,0,South,2022,11,48,2,4,0,333.0,244.0,252.85714285714286,268.1333333333333,0,2
2022-12-01,P002,164,15.6,0,West,2022,12,48,3,4,0,130.0,458.0,257.7142857142857,258.3333333333333,1,3
2022-12-02,P003,235,56.13,1,West,2022,12,48,4,4,0,163.0,275.0,268.0,257.0,2,3
2022-12-03,P003,372,82.58,0,North,2022,12,48,5,4,1,89.0,381.0,308.42857142857144,256.7,2,1
2022-12-04,P001,105,51.33,1,East,2022,12,48,6,4,1,350.0,219.0,273.42857142857144,252.9,0,0
2022-12-05,P001,89,14.68,0,South,2022,12,49,0,4,0,273.0,58.0,247.14285714285714,253.93333333333334,0,2
2022-12-06,P002,403,80.77,0,West,2022,12,49,1,4,0,367.0,89.0,252.28571428571428,264.4,1,3
2022-12-07,P002,89,28.12,0,South,2022,12,49,2,4,0,398.0,74.0,208.14285714285714,264.9,1,2
2022-12-08,P003,396,33.28,0,South,2022,12,49,3,4,0,164.0,310.0,241.28571428571428,267.76666666666665,2,2
2022-12-09,P003,286,24.82,0,East,2022,12,49,4,4,0,235.0,444.0,248.57142857142858,262.5,2,0
2022-12-10,P001,338,39.72,0,West,2022,12,49,5,4,1,372.0,492.0,243.71428571428572,257.3666666666667,0,3
2022-12-11,P003,311,78.11,0,South,2022,12,49,6,4,1,105.0,275.0,273.14285714285717,258.56666666666666,2,2
2022-12-12,P002,265,56.74,1,West,2022,12,50,0,4,0,89.0,173.0,298.2857142857143,261.6333333333333,1,3
2022-12-13,P002,196,28.44,0,North,2022,12,50,1,4,0,403.0,87.0,268.7142857142857,265.26666666666665,1,1
2022-12-14,P001,385,89.0,0,North,2022,12,50,2,4,0,89.0,377.0,311.0,265.53333333333336,0,1
2022-12-15,P002,217,89.16,0,South,2022,12,50,3,4,0,396.0,300.0,285.42857142857144,262.76666666666665,1,2
2022-12-16,P002,141,88.35,0,West,2022,12,50,4,4,0,286.0,438.0,264.7142857142857,252.86666666666667,1,3
2022-12-17,P002,402,31.49,0,South,2022,12,50,5,4,1,338.0,225.0,273.85714285714283,258.76666666666665,1,2
2022-12-18,P002,108,50.61,0,West,2022,12,50,6,4,1,311.0,139.0,244.85714285714286,257.73333333333335,1,3
2022-12-19,P001,108,98.65,0,West,2022,12,51,0,4,0,265.0,451.0,222.42857142857142,246.3,0,3
2022-12-20,P001,353,79.48,0,East,2022,12,51,1,4,0,196.0,86.0,244.85714285714286,255.2,0,0
2022-12-21,P003,218,12.45,0,East,2022,12,51,2,4,0,385.0,365.0,221.0,250.3,2,0
2022-12-22,P002,318,15.87,0,East,2022,12,51,3,4,0,217.0,225.0,235.42857142857142,253.4,1,0
2022-12-23,P003,412,51.75,1,South,2022,12,51,4,4,0,141.0,333.0,274.14285714285717,256.03333333333336,2,2
2022-12-24,P001,94,91.83,1,East,2022,12,51,5,4,1,402.0,130.0,230.14285714285714,254.83333333333334,0,0
2022-12-25,P001,394,58.48,0,East,2022,12,51,6,4,1,108.0,163.0,271.0,262.53333333333336,0,0
2022-12-26,P001,230,54.8,0,North,2022,12,52,0,4,0,108.0,89.0,288.42857142857144,267.23333333333335,0,1
2022-12-27,P001,219,19.49,0,West,2022,12,52,1,4,0,353.0,350.0,269.2857142857143,262.8666666666667,0,3
2022-12-28,P001,405,69.11,0,West,2022,12,52,2,4,0,218.0,273.0,296.0,267.26666666666665,0,3
2022-12-29,P001,240,83.99,0,East,2022,12,52,3,4,0,318.0,367.0,284.85714285714283,263.03333333333336,0,0
2022-12-30,P001,204,44.24,0,West,2022,12,52,4,4,0,412.0,398.0,255.14285714285714,256.56666666666666,0,3
2022-12-31,P002,471,79.81,0,North,2022,12,52,5,4,1,94.0,164.0,309.0,266.8,1,1
2023-01-01,P003,237,96.8,0,North,2023,1,52,6,1,1,394.0,235.0,286.57142857142856,266.8666666666667,2,1
2023-01-02,P001,56,28.34,0,East,2023,1,1,0,1,0,230.0,372.0,261.7142857142857,256.3333333333333,0,0
2023-01-03,P002,182,57.1,1,North,2023,1,1,1,1,0,219.0,105.0,256.42857142857144,258.9,1,1
2023-01-04,P002,284,35.84,0,West,2023,1,1,2,1,0,405.0,89.0,239.14285714285714,265.4,1,3
